country,year,cic,gdp,cd,debt_gdp_2,tax_gdp,interest_rates_imf,urbanization,crime,region,development
Japan,1976,14774600000000,173827764691400,0.084995628,NA,9.130877353,NA,75.944,NA,East Asia and Pacific,High-Income Economies
Japan,1977,16244100000000,193706278803100,0.08385944,NA,9.162325615,NA,76.002,NA,East Asia and Pacific,High-Income Economies
Japan,1978,18576500000000,213306268936200,0.087088392,NA,9.253830231,NA,76.06,NA,East Asia and Pacific,High-Income Economies
Japan,1979,20001600000000,231195355873400,0.086513849,NA,9.945268975,NA,76.118,NA,East Asia and Pacific,High-Income Economies
Japan,1980,20327500000000,250636100000000,0.08110364,NA,10.53000745,7.25,76.175,NA,East Asia and Pacific,High-Income Economies
Japan,1981,21258100000000,268830700000000,0.079076162,NA,10.97977277,5.5,76.273,NA,East Asia and Pacific,High-Income Economies
Japan,1982,22580600000000,282582000000000,0.079908133,NA,10.96142005,5.5,76.383,NA,East Asia and Pacific,High-Income Economies
Japan,1983,23772700000000,295303900000000,0.080502493,NA,10.85695109,5,76.493,NA,East Asia and Pacific,High-Income Economies
Japan,1984,25874600000000,313145300000000,0.082628096,NA,11.13029638,5,76.603,NA,East Asia and Pacific,High-Income Economies
Japan,1985,27051600000000,333686000000000,0.081069029,NA,11.4448913,5,76.712,NA,East Asia and Pacific,High-Income Economies
Japan,1986,29549200000000,350344800000000,0.084343196,NA,11.31142806,3,76.835,NA,East Asia and Pacific,High-Income Economies
Japan,1987,31926700000000,366339100000000,0.087150675,NA,12.14666957,2.5,76.962,NA,East Asia and Pacific,High-Income Economies
Japan,1988,35179800000000,393641400000000,0.089370173,NA,12.45397461,2.5,77.088,NA,East Asia and Pacific,High-Income Economies
Japan,1989,40449100000000,421469400000000,0.095971617,NA,12.4177461,4.25,77.213,NA,East Asia and Pacific,High-Income Economies
Japan,1990,43017200000000,453608500000000,0.09483332,NA,12.94728825,6,77.339,0.5,East Asia and Pacific,High-Income Economies
Japan,1991,43318300000000,482845400000000,0.089714637,NA,13.13318922,4.5,77.473,0.5,East Asia and Pacific,High-Income Economies
Japan,1992,42511000000000,495055800000000,0.085871128,NA,11.62717415,3.25,77.61,0.5,East Asia and Pacific,High-Income Economies
Japan,1993,45279300000000,495291000000000,0.09141959,NA,11.59076179,1.75,77.746,0.6,East Asia and Pacific,High-Income Economies
Japan,1994,46625500000000,501537700000000,0.092965095,NA,11.07304595,1.75,77.881,0.6,East Asia and Pacific,High-Income Economies
Japan,1995,50060000000000,512541700000000,0.097670102,NA,10.95823033,0.5,78.016,0.6,East Asia and Pacific,High-Income Economies
Japan,1996,54588700000000,525806900000000,0.103818911,NA,10.81457851,0.5,78.145,0.5,East Asia and Pacific,High-Income Economies
Japan,1997,58715400000000,534142500000000,0.109924599,NA,10.65163323,0.5,78.272,0.6,East Asia and Pacific,High-Income Economies
Japan,1998,59986400000000,527876900000000,0.1136371,NA,10.06753658,0.5,78.398,0.6,East Asia and Pacific,High-Income Economies
Japan,1999,69592000000000,519651800000000,0.133920444,NA,9.773313592,0.5,78.523,0.6,East Asia and Pacific,High-Income Economies
Japan,2000,67619700000000,526706000000000,0.128382247,NA,10.37225701,0.5,78.649,0.5,East Asia and Pacific,High-Income Economies
Japan,2001,73298000000000,523005000000000,0.1401478,NA,9.895928337,0.1,79.99,0.5,East Asia and Pacific,High-Income Economies
Japan,2002,79838300000000,515986200000000,0.154729526,NA,9.061598934,0.1,81.647,0.5,East Asia and Pacific,High-Income Economies
Japan,2003,81332200000000,515400700000000,0.157803821,NA,8.91896344,0.1,83.196,0.5,East Asia and Pacific,High-Income Economies
Japan,2004,82448300000000,520965400000000,0.158260606,NA,9.352694056,0.1,84.64,0.5,East Asia and Pacific,High-Income Economies
Japan,2005,83772800000000,524132800000000,0.159831249,NA,10.13701108,0.1,85.978,0.5,East Asia and Pacific,High-Income Economies
Japan,2006,84365200000000,526879700000000,0.16012232,NA,10.51274133,0.4,87.118,0.5,East Asia and Pacific,High-Income Economies
Japan,2007,85855100000000,531688200000000,0.161476407,NA,10.10618629,0.75,88.146,0.4,East Asia and Pacific,High-Income Economies
Japan,2008,86068700000000,520715700000000,0.165289236,NA,8.931591654,0.3,89.103,0.5,East Asia and Pacific,High-Income Economies
Japan,2009,85510600000000,489501000000000,0.174689326,NA,8.36891038,0.3,89.989,0.4,East Asia and Pacific,High-Income Economies
Japan,2010,86855600000000,500353900000000,0.173588334,NA,8.809784435,0.3,90.812,0.4,East Asia and Pacific,High-Income Economies
Japan,2011,88546500000000,491408500000000,0.180189191,NA,9.356818207,0.3,91.069,0.3,East Asia and Pacific,High-Income Economies
Japan,2012,91230800000000,494957200000000,0.184320584,NA,9.682412944,0.3,91.148,0.3,East Asia and Pacific,High-Income Economies
Japan,2013,94769600000000,503175600000000,0.188342996,NA,10.36061765,0.3,91.226,0.3,East Asia and Pacific,High-Income Economies
Japan,2014,97737900000000,513876000000000,0.190197441,NA,11.46920658,0.3,91.304,0.3,East Asia and Pacific,High-Income Economies
Japan,2015,103120000000000,531319800000000,0.194082735,NA,11.42357202,0.3,91.381,0.3,East Asia and Pacific,High-Income Economies
Japan,2016,107203400000000,535986400000000,0.200011418,NA,11.15496587,0.3,91.457,0.3,East Asia and Pacific,High-Income Economies
Japan,2017,111508100000000,545121900000000,0.204556265,NA,11.64194651,0.3,91.535,0.2,East Asia and Pacific,High-Income Economies
Japan,2018,115207500000000,548904300000000,0.209886314,NA,NA,0.3,91.616,NA,East Asia and Pacific,High-Income Economies
Nigeria,1960,154150000,2997268700,0.051430157,NA,NA,NA,15.41,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1961,160190000,3190921200,0.050201804,NA,NA,NA,15.633,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1962,174660000,3506715100,0.049807297,NA,NA,NA,15.858,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1963,183300000,3689708800,0.049678717,NA,NA,NA,16.087,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1964,214710000,3966381100,0.054132469,NA,NA,NA,16.318,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1965,217890000,4196100000,0.051926789,NA,NA,NA,16.551,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1966,236510000,4547800000,0.052005365,NA,NA,NA,16.788,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1967,220950000,3716600000,0.059449497,NA,NA,NA,17.027,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1968,202160000,3715000000,0.054417227,NA,NA,NA,17.269,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1969,273230000,4738800000,0.057658057,NA,NA,NA,17.513,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1970,370400000,8961500000,0.041332366,NA,NA,NA,17.76,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1971,386400000,10375400000,0.037241938,NA,NA,NA,18.151,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1972,414000000,11034700000,0.037518011,NA,NA,NA,18.549,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1973,486300000,12251600000,0.039692775,NA,NA,NA,18.952,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1974,638700000,19604000000,0.032580086,NA,NA,NA,19.363,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1975,1155500000,22945400000,0.050358678,NA,NA,NA,19.78,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1976,1540000000,28611400000,0.053824699,NA,NA,NA,20.205,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1977,2162600000,33585000000,0.064391842,NA,NA,NA,20.636,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1978,2381700000,36053000000,0.066061077,NA,NA,NA,21.074,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1979,2703400000,42912000000,0.062998695,NA,NA,NA,21.518,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1980,3589500000,50270000100,0.071404416,NA,NA,NA,21.97,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1981,4347700000,139310502459,0.031208702,NA,NA,NA,22.671,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1982,4728900000,149051215299,0.031726679,NA,NA,NA,23.389,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1983,5299300000,158750180778,0.033381379,NA,NA,NA,24.122,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1984,5347200000,165854199439,0.032240365,NA,NA,NA,24.872,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1985,5375000000,187830606485,0.02861621,NA,NA,NA,25.635,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1986,5696300000,198123157081,0.028751308,NA,NA,NA,26.414,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1987,6854900000,244680214768,0.028015751,NA,NA,NA,27.209,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1988,10210500000,315615326586,0.032351091,NA,NA,NA,28.019,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1989,10722400000,414860860129,0.025845774,NA,NA,NA,28.842,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1990,16212500000,494643670983,0.032776119,NA,NA,NA,29.68,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1991,25331200000,590059736200,0.042929891,NA,NA,NA,30.176,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1992,39725030000,906029290700,0.043845194,NA,NA,NA,30.677,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1993,62570970000,1257174855700,0.049771096,NA,NA,NA,31.182,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1994,96166500000,1768791487400,0.054368477,NA,NA,NA,31.691,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1995,113940840000,3100235093700,0.036752323,NA,NA,NA,32.205,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1996,126040280000,4086065207400,0.03084637,NA,NA,NA,32.725,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1997,144825100000,4418708747600,0.032775435,NA,NA,NA,33.247,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1998,172377760000,4805156414800,0.035873496,NA,NA,NA,33.773,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,1999,208561100000,5482354321300,0.038042251,NA,NA,NA,34.304,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2000,310496300000,7062751068400,0.043962515,NA,NA,NA,34.84,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2001,403505980000,8234493679700,0.049001918,NA,NA,NA,35.669,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2002,463153000000,11501450399200,0.040269095,NA,NA,NA,36.508,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2003,502254500000,13556973687800,0.037047686,NA,NA,NA,37.356,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2004,545803000000,18124060020200,0.030114831,NA,NA,NA,38.212,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2005,642388200000,23121878996800,0.027782699,NA,NA,NA,39.074,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2006,779254200000,30375178716600,0.025654308,NA,NA,NA,39.943,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2007,960774400000,34675943737100,0.027707231,NA,NA,9.5,40.819,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2008,1155334600000,39954211885800,0.028916466,NA,NA,9.75,41.702,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2009,1181541930000,43461458620700,0.02718597,NA,NA,6,42.588,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2010,1378134430000,54612264176600,0.025234889,NA,NA,6.25,43.48,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2011,1566046440000,63134734885000,0.024804831,NA,NA,12,44.366,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2012,1631717160000,72351452212200,0.022552653,NA,NA,12,45.246,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2013,1776413120000,81009964620100,0.021928329,NA,NA,12,46.118,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2014,1797978870000,90136984656200,0.019947182,NA,NA,13,46.982,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2015,1857941790000,95177735683700,0.019520761,NA,NA,11,47.838,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2016,2179174280000,102575418034600,0.021244605,NA,NA,14,48.683,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2017,2157229650000,114899249897700,0.018774967,NA,NA,14,49.519,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Nigeria,2018,2329706580000,129112625226295,0.018043987,NA,NA,14,50.344,NA,Sub-Saharan Africa,Lower-Middle-Income Economies
Hong Kong,1960,NA,7116188200,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1961,NA,7455000000,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1962,NA,8687000000,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1963,NA,10427000000,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1964,NA,11888000000,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1965,NA,13953000000,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1966,NA,14282000000,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1967,NA,15475000000,NA,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1968,1820530000,16533000000,0.110114922,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1969,1927920000,19437000000,0.099188146,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1970,2221670000,23106000000,0.096151216,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1971,2574110000,26681000000,0.096477268,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1972,2912190000,32213000000,0.090404185,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1973,3138410000,41327000000,0.07594091,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1974,3209000000,47240000000,0.067929721,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1975,3652000000,49589000000,0.073645365,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1976,4383000000,63156000000,0.069399582,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1977,5431000000,73284000000,0.074108946,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1978,6548000000,85782000000,0.07633303,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1979,7285000000,112691000000,0.064645801,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1980,8372000000,143619000000,0.058293123,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1981,9826000000,173578000000,0.056608556,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1982,11441000000,196005000000,0.05837096,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1983,12713000000,217281000000,0.058509488,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1984,13273000000,261992000000,0.050661852,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1985,16857000000,278128000000,0.060608784,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1986,19294000000,320525000000,0.060194993,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1987,24764000000,394770000000,0.062730197,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1988,29877000000,466076000000,0.064103279,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1989,34192000000,536558000000,0.063724705,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1990,37693000000,599256000000,0.062899662,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1991,42608000000,691323000000,0.061632551,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1992,52172000000,807130000000,0.064638906,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1993,63354000000,931010000000,0.068048678,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1994,67783000000,1049610000000,0.064579225,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1995,71335000000,1119006000000,0.063748541,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1996,76516000000,1235301000000,0.061941179,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1997,80589000000,1373083000000,0.058692009,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1998,81174000000,1308074000000,0.062056122,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,1999,99519000000,1285946000000,0.077389719,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2000,91761000000,1337501000000,0.068606304,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2001,101627000000,1321142000000,0.076923601,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2002,113233885000,1297341000000,0.087281513,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2003,127866749000,1256669000000,0.10175054,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2004,140803051000,1316949000000,0.1069161,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2005,142307209000,1412125000000,0.100775221,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2006,150230870000,1503351000000,0.099930668,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2007,158013092000,1650756000000,0.095721652,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2008,170480133000,1707487000000,0.099842712,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2009,194319113000,1659245000000,0.117112972,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2010,218805609000,1776332000000,0.12317833,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2011,248301569000,1934430000000,0.128359035,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2012,281864609000,2037059000000,0.138368407,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2013,313878926000,2138305000000,0.14678866,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2014,330085633000,2260005000000,0.146055267,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2015,349340344000,2398280000000,0.145662868,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2016,390469926000,2490617000000,0.156776384,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2017,438753729000,2662532000000,0.164788152,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
Hong Kong,2018,466539307000,2845317000000,0.163967427,NA,NA,NA,NA,NA,East Asia and Pacific,High-Income Economies
New Zeland,1935,10778000,NA,NA,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1940,28846000,NA,NA,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1945,67630000,NA,NA,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1950,87890000,NA,NA,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1955,120784000,NA,NA,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1960,130938000,2818149376,0.046462406,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1965,126832000,4066656256,0.031188277,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1966,124432000,4217161728,0.029506101,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1967,123686000,4373687296,0.028279571,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1968,12563000,4625532928,0.002716011,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1969,8729000,5144274944,0.001696838,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1970,7638000,5914147700,0.001291479,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1971,6869000,6855000000,0.001002042,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1972,6529000,7872000000,8.29395e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1973,6333000,9201000000,6.88295e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1974,6023000,10110000000,5.95747e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1975,5913000,11388000000,5.19231e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1976,5851000,13964000000,4.19006e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1977,5804000,15643000000,3.71029e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1978,5763000,17730000000,3.25042e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1979,5703000,20696000000,2.7556e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1980,5353000,24086000000,2.22245e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1981,5262000,29328000000,1.79419e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1982,5223000,33178000000,1.57424e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1983,5201000,36989000000,1.40609e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1984,5196000,41785000000,1.24351e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1985,5190000,48249000000,1.07567e-4,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1986,5176000,57953000000,8.93e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1987,5158000,65228000000,7.91e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1988,5142000,70137000000,7.33e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1989,5138000,74212000000,6.92e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1990,5131000,76127000000,6.74e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1991,5131000,75967000000,6.75e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1992,5131000,78335000000,6.55e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1993,5130000,84575000000,6.07e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1994,5124000,90600000000,5.66e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1995,5120000,96236000000,5.32e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1996,5118000,101000000000,5.07e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1997,5112000,105000000000,4.87e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1998,5106000,107000000000,4.77e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,1999,5105000,113000000000,4.52e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2000,5102000,120000000000,4.25e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2001,5100000,129000000000,3.95e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2002,5100000,135000000000,3.78e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2003,5100000,145000000000,3.52e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2004,5097000,155000000000,3.29e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2005,5095000,163000000000,3.13e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2006,5095000,172000000000,2.96e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2007,5095000,187000000000,2.72e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2008,5094000,190000000000,2.68e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2009,5094000,194000000000,2.63e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2010,5094000,203000000000,2.51e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2011,5094000,213000000000,2.39e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2012,5093000,217000000000,2.35e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2013,5093000,233000000000,2.19e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2014,5093000,242000000000,2.1e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2015,5090000,254000000000,2e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2016,5089596,270000000000,1.89e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2017,5089475,285000000000,1.79e-5,NA,NA,NA,NA,NA,"NA","NA"
New Zeland,2018,5089132,296000000000,1.72e-5,NA,NA,NA,NA,NA,"NA","NA"
Canada,1961,NA,42099000000,NA,NA,NA,NA,69.668,NA,North America,High-Income Economies
Canada,1962,NA,45816000000,NA,NA,NA,NA,70.494,NA,North America,High-Income Economies
Canada,1963,NA,49302000000,NA,NA,NA,NA,71.307,NA,North America,High-Income Economies
Canada,1964,NA,54067000000,NA,NA,NA,NA,72.107,NA,North America,High-Income Economies
Canada,1965,NA,59658000000,NA,NA,NA,NA,72.892,NA,North America,High-Income Economies
Canada,1966,NA,66810000000,NA,NA,NA,NA,73.642,NA,North America,High-Income Economies
Canada,1967,NA,71912000000,NA,NA,NA,NA,74.155,NA,North America,High-Income Economies
Canada,1968,NA,78569000000,NA,NA,NA,NA,74.662,NA,North America,High-Income Economies
Canada,1969,NA,86518000000,NA,NA,NA,NA,75.161,NA,North America,High-Income Economies
Canada,1970,NA,91842629900,NA,NA,NA,NA,75.654,NA,North America,High-Income Economies
Canada,1971,NA,100244826700,NA,NA,NA,NA,76.09,NA,North America,High-Income Economies
Canada,1972,NA,111940684500,NA,NA,NA,NA,75.971,NA,North America,High-Income Economies
Canada,1973,NA,131334991400,NA,NA,NA,NA,75.851,NA,North America,High-Income Economies
Canada,1974,NA,156879706300,NA,NA,NA,NA,75.731,NA,North America,High-Income Economies
Canada,1975,NA,176823975100,NA,NA,NA,NA,75.611,NA,North America,High-Income Economies
Canada,1976,NA,203683506500,NA,NA,NA,NA,75.503,NA,North America,High-Income Economies
Canada,1977,NA,225049528900,NA,NA,NA,NA,75.543,NA,North America,High-Income Economies
Canada,1978,NA,249394511900,NA,NA,NA,NA,75.583,NA,North America,High-Income Economies
Canada,1979,NA,284734660500,NA,NA,NA,NA,75.623,NA,North America,High-Income Economies
Canada,1980,11108000000,320189893800,0.034691913,NA,NA,NA,75.663,NA,North America,High-Income Economies
